,年月,総計,北海道,青森県,岩手県,宮城県,秋田県,山形県,福島県,茨城県,栃木県,群馬県,埼玉県,千葉県,東京都,神奈川県,新潟県,富山県,石川県,福井県,山梨県,長野県,岐阜県,静岡県,愛知県,三重県,滋賀県,京都府,大阪府,兵庫県,奈良県,和歌山県,鳥取県,島根県,岡山県,広島県,山口県,徳島県,香川県,愛媛県,高知県,福岡県,佐賀県,長崎県,熊本県,大分県,宮崎県,鹿児島県,沖縄県,国外,北海道運輸局,東北運輸局,関東運輸局,北陸信越運輸局,中部運輸局,近畿運輸局,中国運輸局,四国運輸局,九州運輸局,沖縄総合事務局,年,月,ファイル名,シート名,施設所在地,経度,緯度
30,2021-06-01,10726.0,36.0,4.0,1.0,4.0,3.0,0.0,7.0,43.0,20.0,15.0,103.0,142.0,656.0,259.0,17.0,4.0,14.0,11.0,24.0,6.0,20.0,39.0,102.0,30.0,323.0,131.0,1067.0,490.0,76.0,31.0,17.0,5.0,117.0,137.0,20.0,1614.0,384.0,180.0,91.0,84.0,15.0,10.0,13.0,4.0,47.0,15.0,21.0,2.0,36.0,19.0,1262.0,41.0,202.0,2118.0,296.0,2269.0,188.0,21.0,2021,6,1420780,参考第2表(6月),徳島県,135.7177,34.6915
31,2021-05-01,11442.0,47.0,2.0,0.0,3.0,3.0,8.0,2.0,35.0,18.0,15.0,129.0,114.0,718.0,278.0,6.0,8.0,7.0,5.0,14.0,20.0,23.0,27.0,274.0,28.0,68.0,167.0,1031.0,601.0,109.0,33.0,8.0,6.0,186.0,149.0,12.0,960.0,259.0,137.0,88.0,95.0,2.0,8.0,10.0,12.0,8.0,4.0,10.0,0.0,47.0,18.0,1321.0,41.0,357.0,2009.0,361.0,1444.0,139.0,10.0,2021,5,1416262,参考第2表(5月),徳島県,136.0103,34.8406
32,2021-04-01,16070.0,30.0,8.0,12.0,73.0,0.0,4.0,5.0,19.0,12.0,25.0,125.0,150.0,970.0,216.0,6.0,8.0,14.0,17.0,14.0,4.0,43.0,15.0,228.0,42.0,233.0,199.0,1005.0,651.0,91.0,36.0,15.0,1.0,154.0,216.0,16.0,4081.0,237.0,140.0,646.0,116.0,7.0,2.0,20.0,7.0,1.0,4.0,15.0,3.0,30.0,102.0,1531.0,32.0,345.0,2215.0,402.0,5104.0,157.0,15.0,2021,4,1411542,参考第2表(4月),徳島県,135.4743,34.5557
33,2021-03-01,19183.0,51.0,1.0,9.0,29.0,1.0,8.0,3.0,53.0,17.0,30.0,163.0,176.0,932.0,426.0,15.0,2.0,25.0,30.0,15.0,29.0,89.0,51.0,340.0,88.0,136.0,249.0,1272.0,847.0,156.0,92.0,15.0,38.0,202.0,181.0,40.0,2927.0,329.0,278.0,193.0,130.0,27.0,20.0,31.0,28.0,8.0,5.0,51.0,247.0,51.0,51.0,1812.0,71.0,598.0,2752.0,476.0,3727.0,249.0,51.0,2021,3,1406192,参考第2表(3月),徳島県,135.6765,34.6613
34,2021-02-01,12001.0,21.0,8.0,1.0,0.0,0.0,0.0,6.0,23.0,19.0,9.0,54.0,109.0,441.0,153.0,64.0,7.0,27.0,27.0,0.0,8.0,35.0,73.0,113.0,22.0,93.0,143.0,847.0,578.0,150.0,81.0,5.0,25.0,180.0,180.0,23.0,4023.0,291.0,319.0,130.0,113.0,21.0,2.0,10.0,9.0,8.0,6.0,40.0,1.0,21.0,15.0,808.0,106.0,270.0,1892.0,413.0,4763.0,169.0,40.0,2021,2,1402241,参考第2表(2月),徳島県,135.1095,34.4397
35,2021-01-01,11068.0,27.0,3.0,3.0,18.0,28.0,0.0,3.0,23.0,3.0,13.0,61.0,53.0,356.0,94.0,8.0,1.0,12.0,5.0,2.0,14.0,15.0,33.0,100.0,24.0,79.0,225.0,817.0,779.0,136.0,41.0,6.0,5.0,112.0,129.0,14.0,2657.0,237.0,125.0,120.0,53.0,5.0,2.0,11.0,12.0,2.0,8.0,4.0,11.0,27.0,55.0,605.0,35.0,177.0,2077.0,266.0,3139.0,93.0,4.0,2021,1,1395039,参考第2表(1月),徳島県,135.2814,34.5553
36,2020-12-01,25220.0,247.0,10.0,1.0,219.0,33.0,2.0,9.0,53.0,39.0,29.0,338.0,372.0,2231.0,589.0,16.0,14.0,18.0,36.0,30.0,59.0,90.0,569.0,360.0,65.0,415.0,383.0,2011.0,1688.0,199.0,116.0,20.0,29.0,452.0,362.0,54.0,3081.0,615.0,394.0,236.0,915.0,18.0,19.0,37.0,27.0,13.0,31.0,107.0,4.0,247.0,274.0,3681.0,107.0,1120.0,4812.0,917.0,4326.0,1060.0,107.0,2020,12,1387590,参考第2表(12月),徳島県,135.8941,34.8462
37,2020-11-01,31032.0,759.0,5.0,17.0,255.0,16.0,13.0,21.0,99.0,66.0,53.0,606.0,667.0,3383.0,1082.0,41.0,25.0,54.0,97.0,60.0,277.0,128.0,246.0,629.0,160.0,222.0,512.0,2957.0,1688.0,311.0,433.0,27.0,33.0,572.0,635.0,80.0,1675.0,472.0,1181.0,351.0,702.0,21.0,17.0,75.0,49.0,30.0,28.0,51.0,9.0,759.0,327.0,6016.0,397.0,1260.0,6123.0,1347.0,3679.0,922.0,51.0,2020,11,1384547,参考第2表(11月),徳島県,136.4031,35.1952
38,2020-10-01,26670.0,360.0,0.0,4.0,203.0,21.0,9.0,12.0,49.0,59.0,34.0,491.0,423.0,2328.0,718.0,43.0,37.0,47.0,60.0,71.0,76.0,101.0,191.0,593.0,102.0,250.0,711.0,3517.0,1943.0,360.0,146.0,27.0,38.0,512.0,834.0,104.0,1634.0,600.0,583.0,223.0,599.0,40.0,21.0,71.0,58.0,13.0,19.0,46.0,13.0,360.0,249.0,4173.0,203.0,1047.0,6927.0,1515.0,3040.0,821.0,46.0,2020,10,1379354,参考第2表(10月),徳島県,136.0170,34.9938
39,2020-09-01,14165.0,41.0,5.0,15.0,47.0,7.0,6.0,5.0,56.0,21.0,19.0,199.0,144.0,833.0,441.0,17.0,24.0,25.0,17.0,7.0,18.0,56.0,79.0,222.0,51.0,111.0,216.0,1264.0,662.0,153.0,63.0,24.0,41.0,208.0,241.0,52.0,1023.0,279.0,213.0,124.0,193.0,10.0,7.0,11.0,18.0,1.0,11.0,14.0,12.0,41.0,85.0,1720.0,84.0,425.0,2469.0,566.0,1639.0,251.0,14.0,2020,9,1374114,参考第2表(9月),徳島県,135.9941,34.8679
